month,division,line,period,num_passengers,additional platform time,additional train time,customer journey time performance
2017-09,B DIVISION,E,peak,4462575.2,1.08,2.01,0.757
2017-09,B DIVISION,F,offpeak,4962117.1,1.56,1.72,0.72
2017-09,B DIVISION,F,peak,5654111,1.17,1.58,0.767
2017-09,B DIVISION,G,offpeak,1354402.7,1.09,1.09,0.838
2017-09,B DIVISION,G,peak,1476658.4,1.04,0.95,0.845
2017-09,B DIVISION,JZ,offpeak,1488616.2,1.63,1.25,0.755
2017-09,B DIVISION,JZ,peak,1610708,1.27,1.14,0.787
2017-09,B DIVISION,L,offpeak,3926492,0.89,0.27,0.919
2017-09,B DIVISION,L,peak,3917748,1.68,0.56,0.905
2017-09,B DIVISION,M,offpeak,2237604.9,1.99,0.84,0.756
2017-09,B DIVISION,M,peak,2363941.3,1.78,0.85,0.783
2017-09,B DIVISION,N,offpeak,3029318.8,1.33,1.42,0.766
2017-09,B DIVISION,N,peak,3002515.6,1.3,1.36,0.793
2017-09,B DIVISION,Q,offpeak,3595219.7,1.33,1.31,0.77
2017-09,B DIVISION,Q,peak,4089857.4,1.26,1.3,0.782
2017-09,B DIVISION,R,offpeak,4144164.7,1.44,0.41,0.825
2017-09,B DIVISION,R,peak,4567687.2,1.28,0.12,0.861
2017-09,B DIVISION,S Fkln,offpeak,234288,0.37,0.11,0.961
2017-09,B DIVISION,S Fkln,peak,190830,0.39,0.13,0.958
2017-09,B DIVISION,S Rock,offpeak,48248,0.58,0.27,0.916
2017-09,B DIVISION,S Rock,peak,32864,0.21,-0.23,0.947
2017-09,B DIVISION,W,offpeak,1181059.2,1.23,0.77,0.857
2017-09,B DIVISION,W,peak,1885827.3,0.91,0.72,0.879
2017-08,A DIVISION,1,offpeak,7065008.4,0.89,0.82,0.893
2017-08,A DIVISION,1,peak,7551501.8,1.13,0.86,0.893
2017-08,A DIVISION,2,offpeak,5229620.8,1.38,1.77,0.742
2017-08,A DIVISION,2,peak,5640161.7,1.4,1.6,0.796
2017-08,A DIVISION,3,offpeak,3894922.6,1.02,1.24,0.839
2017-08,A DIVISION,3,peak,4282026.4,1.17,1.28,0.856
2017-08,A DIVISION,4,offpeak,6504918.4,1.18,1.63,0.792
2017-08,A DIVISION,4,peak,6787130.1,1.14,1.97,0.779
2017-08,A DIVISION,5,offpeak,4187356.2,1.34,1.9,0.765
2017-08,A DIVISION,5,peak,5089797.8,1.22,2.15,0.768
2017-08,A DIVISION,6,offpeak,8041329.4,1.08,0.6,0.881
2017-08,A DIVISION,6,peak,8797178.5,1.2,1.08,0.871
2017-08,A DIVISION,7,offpeak,5375237.9,1.07,1.5,0.799
2017-08,A DIVISION,7,peak,5822557.6,0.93,1.96,0.791
2017-08,A DIVISION,S 42nd,offpeak,1356021.4,0.34,0.13,0.987
2017-08,A DIVISION,S 42nd,peak,1842886.5,0.36,0.2,0.998
2017-08,B DIVISION,A,offpeak,5296100.6,1.36,1.84,0.732
2017-08,B DIVISION,A,peak,6238229.2,1.32,1.59,0.779
2017-08,B DIVISION,B,offpeak,2807244.9,1.75,1.69,0.718
2017-08,B DIVISION,B,peak,4090957.5,1.6,1.65,0.746
2017-08,B DIVISION,C,offpeak,3423153.3,1.66,0.94,0.765
2017-08,B DIVISION,C,peak,3035404.4,1.75,0.86,0.785
2017-08,B DIVISION,D,offpeak,4377412.4,1.72,1.78,0.705
2017-08,B DIVISION,D,peak,3875522.9,1.34,1.8,0.754
2017-08,B DIVISION,E,offpeak,4463665.4,1.29,2.04,0.726
2017-08,B DIVISION,E,peak,5282966.6,1.14,1.92,0.757
2017-08,B DIVISION,F,offpeak,5859726.3,1.48,1.81,0.709
2017-08,B DIVISION,F,peak,6955945,1.4,1.82,0.733
2017-08,B DIVISION,G,offpeak,1594575,1.11,1.05,0.843
2017-08,B DIVISION,G,peak,1808932.5,1.14,0.87,0.834
2017-08,B DIVISION,JZ,offpeak,1743331.2,1.56,1.29,0.755
2017-08,B DIVISION,JZ,peak,1925462,1.12,1.05,0.808
2017-08,B DIVISION,L,offpeak,4079296,0.98,0.39,0.917
2017-08,B DIVISION,L,peak,4223640,0.92,0.28,0.929
2017-08,B DIVISION,M,offpeak,2887050.4,1.89,0.84,0.758
2017-08,B DIVISION,M,peak,2973971.8,1.97,0.93,0.773
2017-08,B DIVISION,N,offpeak,3490827,1.39,1.7,0.76
2017-08,B DIVISION,N,peak,3488523.9,1.27,1.38,0.815
2017-08,B DIVISION,Q,offpeak,4297101.9,1.23,1.36,0.777
2017-08,B DIVISION,Q,peak,5098483.5,1.47,1.19,0.792
2017-08,B DIVISION,R,offpeak,5238210.9,1.47,0.38,0.814
2017-08,B DIVISION,R,peak,5820633.9,1.39,0.18,0.848
2017-08,B DIVISION,S Fkln,offpeak,256214,1.05,0.07,0.943
2017-08,B DIVISION,S Fkln,peak,230953,0.61,0.08,0.959
2017-08,B DIVISION,S Rock,offpeak,38711,0.47,0.08,0.917
2017-08,B DIVISION,S Rock,peak,30501.7,0.37,-0.18,0.943
2017-08,B DIVISION,W,offpeak,1404651.1,1.17,0.59,0.856
2017-08,B DIVISION,W,peak,2399203.9,1,1.06,0.871
2017-07,A DIVISION,1,offpeak,6456199,1.23,0.94,0.863
2017-07,A DIVISION,1,peak,6576340.4,1.12,0.97,0.882
2017-07,A DIVISION,2,offpeak,4758291.6,1.59,2.04,0.734
2017-07,A DIVISION,2,peak,4873698,1.42,1.57,0.803
2017-07,A DIVISION,3,offpeak,3586234.5,1.14,1.42,0.826
2017-07,A DIVISION,3,peak,3700338.1,1.16,1.32,0.856
2017-07,A DIVISION,4,offpeak,5747064.9,1.21,1.84,0.779
2017-07,A DIVISION,4,peak,5707404.9,1.03,1.89,0.796
2017-07,A DIVISION,5,offpeak,3785426.5,1.33,1.92,0.764
2017-07,A DIVISION,5,peak,4344206,1.12,1.99,0.783
2017-07,A DIVISION,6,offpeak,7371393.4,1.07,0.59,0.881
2017-07,A DIVISION,6,peak,7590672.4,1.1,1.07,0.862
2017-07,A DIVISION,7,offpeak,4328981.9,1.08,1.31,0.822
2017-07,A DIVISION,7,peak,4561445.9,1.06,2.04,0.775
2017-07,A DIVISION,S 42nd,offpeak,1173861.8,0.41,0.15,0.979
2017-07,A DIVISION,S 42nd,peak,1537791.6,0.44,0.12,0.994
2017-07,B DIVISION,A,offpeak,4865309.6,1.57,1.94,0.715
2017-07,B DIVISION,A,peak,5329023.8,1.69,1.77,0.771
2017-07,B DIVISION,B,offpeak,2524810.8,1.8,1.98,0.7
2017-07,B DIVISION,B,peak,3430513.4,1.87,1.78,0.748
2017-07,B DIVISION,C,offpeak,3100064.6,1.7,1.04,0.753
2017-07,B DIVISION,C,peak,2594491.9,1.95,0.9,0.786
2017-07,B DIVISION,D,offpeak,3850991.7,1.71,1.74,0.713
2017-07,B DIVISION,D,peak,3309855.6,1.52,1.91,0.751
2017-07,B DIVISION,E,offpeak,4150156.9,1.18,1.52,0.76
2017-07,B DIVISION,E,peak,4593540.7,1.18,1.04,0.809
2017-07,B DIVISION,F,offpeak,5269485.8,1.42,1.23,0.755
2017-07,B DIVISION,F,peak,6022732.6,1.34,1.2,0.784
2017-07,B DIVISION,G,offpeak,1489101.7,1.14,1.21,0.823
2017-07,B DIVISION,G,peak,1563951.8,1.04,0.9,0.848
2017-07,B DIVISION,JZ,offpeak,1585259.4,1.29,1.1,0.784
2017-07,B DIVISION,JZ,peak,1676860,1.06,1.13,0.817
2017-07,B DIVISION,L,offpeak,3757453.9,0.7,0.19,0.928
2017-07,B DIVISION,L,peak,3664824.3,0.78,0.22,0.941
2017-07,B DIVISION,M,offpeak,2652623,1.64,0.69,0.787
2017-07,B DIVISION,M,peak,2475965.7,1.85,0.72,0.783
2017-07,B DIVISION,N,offpeak,3385553.2,1.31,1.45,0.765
2017-07,B DIVISION,N,peak,3229608.7,1.11,1.09,0.821
2017-07,B DIVISION,Q,offpeak,4046746.8,1.4,1.54,0.751
2017-07,B DIVISION,Q,peak,4377367.1,1.28,1.15,0.793
2017-07,B DIVISION,R,offpeak,4728732.6,1.44,0.26,0.826
2017-07,B DIVISION,R,peak,4970964.8,1.29,-0.04,0.863
2017-07,B DIVISION,S Fkln,offpeak,228541.2,0.42,0.09,0.966
2017-07,B DIVISION,S Fkln,peak,183613.6,0.41,0.08,0.967
2017-07,B DIVISION,S Rock,offpeak,61218.4,0.65,0.28,0.913
2017-07,B DIVISION,S Rock,peak,35516.4,0.72,-0.12,0.924
2017-07,B DIVISION,W,offpeak,1387580.1,1.24,0.57,0.861
2017-07,B DIVISION,W,peak,2074336.9,0.76,0.45,0.901
2017-06,A DIVISION,1,offpeak,7048265.2,1.08,0.93,0.873
2017-06,A DIVISION,1,peak,7523055.8,1.04,0.92,0.876
2017-06,A DIVISION,2,offpeak,5271906.6,1.33,1.85,0.755
2017-06,A DIVISION,2,peak,5824172.2,1.22,1.61,0.799
2017-06,A DIVISION,3,offpeak,3861032,0.96,1.33,0.832
2017-06,A DIVISION,3,peak,4302042.2,1.04,1.34,0.849
2017-06,A DIVISION,4,offpeak,6102953.4,1.31,1.85,0.774
2017-06,A DIVISION,4,peak,6446230.7,1.1,2.05,0.777
2017-06,A DIVISION,5,offpeak,4088506.9,1.3,2.09,0.755
2017-06,A DIVISION,5,peak,4855331.2,1.23,2.28,0.751
2017-06,A DIVISION,6,offpeak,8368878.4,1.31,0.79,0.869
2017-06,A DIVISION,6,peak,8921526.7,1.18,1.23,0.851
2017-06,A DIVISION,7,offpeak,5233192.1,0.97,1.23,0.832
2017-06,A DIVISION,7,peak,5402344.9,1.1,1.44,0.82
2017-06,A DIVISION,S 42nd,offpeak,1302345.5,0.62,0.11,0.977
2017-06,A DIVISION,S 42nd,peak,1770822.8,0.6,0.09,0.989
2017-06,B DIVISION,A,offpeak,5219518.8,2.5,2.71,0.673
2017-06,B DIVISION,A,peak,6282888.7,2.18,2.5,0.713
2017-06,B DIVISION,B,offpeak,2782715.7,2.59,1.76,0.705
2017-06,B DIVISION,B,peak,4114692.3,2.63,1.94,0.713
2017-06,B DIVISION,C,offpeak,3567963.9,2.94,1.58,0.715
2017-06,B DIVISION,C,peak,3218390.9,2.32,1.25,0.751
2017-06,B DIVISION,D,offpeak,4266998.4,2.56,2.03,0.679
2017-06,B DIVISION,D,peak,4010470.9,1.93,2.35,0.714
2017-06,B DIVISION,E,offpeak,4821710,1.26,1.59,0.76
2017-06,B DIVISION,E,peak,5781367.4,1.15,1.55,0.784
2017-06,B DIVISION,F,offpeak,5986244.1,1.67,1.44,0.731
2017-06,B DIVISION,F,peak,7117916,1.79,1.51,0.758
2017-06,B DIVISION,G,offpeak,1641199.3,1.43,1.29,0.801
2017-06,B DIVISION,G,peak,1870291.5,1.13,1.08,0.821
2017-06,B DIVISION,JZ,offpeak,1936604.9,1.36,1.35,0.743
2017-06,B DIVISION,JZ,peak,2125455.1,1.41,1.68,0.726
2017-06,B DIVISION,L,offpeak,4663978,0.66,0.25,0.916
2017-06,B DIVISION,L,peak,4728994.6,0.78,0.3,0.937
2017-06,B DIVISION,M,offpeak,2999292.3,2.59,1.14,0.733
2017-06,B DIVISION,M,peak,3473637.9,2.56,1.38,0.752
2017-06,B DIVISION,N,offpeak,3356093.8,1.38,1.57,0.751
2017-06,B DIVISION,N,peak,3643332.7,1.23,1.29,0.798
2017-06,B DIVISION,Q,offpeak,4308263.7,1.67,1.4,0.749
2017-06,B DIVISION,Q,peak,4933298,1.27,1.08,0.794
2017-06,B DIVISION,R,offpeak,5055118.3,1.55,0.3,0.821
2017-06,B DIVISION,R,peak,5685596.3,1.46,0.09,0.851
2017-06,B DIVISION,S Fkln,offpeak,286497.2,0.41,0.1,0.959
2017-06,B DIVISION,S Fkln,peak,287381.6,0.33,0.1,0.966
2017-06,B DIVISION,S Rock,offpeak,41052,0.41,-0.02,0.932
2017-06,B DIVISION,S Rock,peak,29211.6,0.39,0.02,0.935
2017-06,B DIVISION,W,offpeak,1631032.3,1.32,0.51,0.856
2017-06,B DIVISION,W,peak,2246887.2,0.8,0.49,0.894
2017-05,A DIVISION,1,offpeak,7151303,0.94,0.79,0.889
2017-05,A DIVISION,1,peak,7575436,1.26,0.98,0.87
2017-05,A DIVISION,2,offpeak,5446156.9,1.37,1.88,0.744
2017-05,A DIVISION,2,peak,6051281.1,1.31,1.73,0.79
2017-05,A DIVISION,3,offpeak,3955620.7,0.91,1.3,0.846
2017-05,A DIVISION,3,peak,4319737.3,1.12,1.38,0.85
2017-05,A DIVISION,4,offpeak,6333262,1.45,2.03,0.743
2017-05,A DIVISION,4,peak,6761653.7,1.33,2.29,0.752
2017-05,A DIVISION,5,offpeak,4369432.4,1.45,2.27,0.733
2017-05,A DIVISION,5,peak,5247856,1.44,2.6,0.727
2017-05,A DIVISION,6,offpeak,8428309.9,1.16,0.86,0.857
2017-05,A DIVISION,6,peak,9073745.2,1.4,1.44,0.835
2017-05,A DIVISION,7,offpeak,5457195.2,1.07,1.37,0.82
2017-05,A DIVISION,7,peak,6048876.4,1.4,1.51,0.808
2017-05,A DIVISION,S 42nd,offpeak,1380265.2,0.51,0.11,0.974
2017-05,A DIVISION,S 42nd,peak,1965809.5,0.57,0.07,0.986
2017-05,B DIVISION,A,offpeak,5472141.7,1.46,2.27,0.695
2017-05,B DIVISION,A,peak,6521595.6,1.36,2.33,0.725
2017-05,B DIVISION,B,offpeak,2839493.1,1.75,1.62,0.726
2017-05,B DIVISION,B,peak,4232509.3,1.85,2.05,0.723
2017-05,B DIVISION,C,offpeak,3512425.9,1.76,1.05,0.754
2017-05,B DIVISION,C,peak,3256909.1,1.81,1.26,0.756
2017-05,B DIVISION,D,offpeak,4346588.2,1.87,1.72,0.69
2017-05,B DIVISION,D,peak,4185110.3,1.5,2.35,0.703
2017-05,B DIVISION,E,offpeak,4758185.4,1.47,2.4,0.724
2017-05,B DIVISION,E,peak,5763142.4,1.21,2.2,0.747
2017-05,B DIVISION,F,offpeak,6155899,1.79,2.04,0.693
2017-05,B DIVISION,F,peak,7319363.2,1.5,2.18,0.715
2017-05,B DIVISION,G,offpeak,1712856.6,1.46,1.13,0.819
2017-05,B DIVISION,G,peak,1981819.8,1.5,1.13,0.816
2017-05,B DIVISION,JZ,offpeak,2076534.3,1.36,1.55,0.725
2017-05,B DIVISION,JZ,peak,2249380,1.32,1.73,0.734
2017-05,B DIVISION,L,offpeak,4707445.1,0.79,0.33,0.914
2017-05,B DIVISION,L,peak,4729402.2,0.87,0.3,0.929
2017-05,B DIVISION,M,offpeak,2942673.2,2.42,1.32,0.735
2017-05,B DIVISION,M,peak,3506374.2,2.01,1.38,0.757
2017-05,B DIVISION,N,offpeak,3603366.6,1.57,1.39,0.75
2017-05,B DIVISION,N,peak,3694526.7,1.71,1.54,0.78
2017-05,B DIVISION,Q,offpeak,4383872,1.39,1.27,0.766
2017-05,B DIVISION,Q,peak,5053125,1.77,1.31,0.785
2017-05,B DIVISION,R,offpeak,5279511.1,1.53,0.39,0.822
2017-05,B DIVISION,R,peak,5818664.8,1.5,0.29,0.847
2017-05,B DIVISION,S Fkln,offpeak,267842.9,0.39,0.12,0.96
2017-05,B DIVISION,S Fkln,peak,259341.2,0.32,0.09,0.966
2017-05,B DIVISION,S Rock,offpeak,43070.3,0.52,0.03,0.93
2017-05,B DIVISION,S Rock,peak,32363.6,0.63,-0.07,0.929
2017-05,B DIVISION,W,offpeak,1438716,1.41,0.71,0.844
2017-05,B DIVISION,W,peak,2392207.5,1.43,1.05,0.861
2017-04,A DIVISION,1,offpeak,6597126.3,0.93,0.77,0.892
2017-04,A DIVISION,1,peak,6223440.5,0.94,0.81,0.9
2017-04,A DIVISION,2,offpeak,5051614.3,1.17,1.7,0.768
2017-04,A DIVISION,2,peak,5014870.5,1.04,1.59,0.805
2017-04,A DIVISION,3,offpeak,3701149.2,0.76,1.06,0.871
2017-04,A DIVISION,3,peak,3669934.8,0.77,1.17,0.874
2017-04,A DIVISION,4,offpeak,5726039.2,1.11,1.73,0.79
2017-04,A DIVISION,4,peak,5631983.3,1.09,2.33,0.772
2017-04,A DIVISION,5,offpeak,4134408.2,1.38,2.15,0.746
2017-04,A DIVISION,5,peak,4551652.7,1.37,2.8,0.724
2017-04,A DIVISION,6,offpeak,7686347.4,1.07,0.79,0.861
2017-04,A DIVISION,6,peak,7660530.4,1.3,1.64,0.822
2017-04,A DIVISION,7,offpeak,4772063.1,1.25,1.4,0.803
2017-04,A DIVISION,7,peak,4951237.7,1.21,1.9,0.788
2017-04,A DIVISION,S 42nd,offpeak,1224834.6,0.49,0.12,0.978
2017-04,A DIVISION,S 42nd,peak,1502584.2,0.65,0.08,0.983
2017-04,B DIVISION,A,offpeak,5177065.3,1.36,1.89,0.723
2017-04,B DIVISION,A,peak,5554627.2,1.18,1.95,0.763
2017-04,B DIVISION,B,offpeak,2605874.3,2.11,1.26,0.764
2017-04,B DIVISION,B,peak,3609235.4,2.34,2.03,0.742
2017-04,B DIVISION,C,offpeak,3422275.6,1.77,1.02,0.753
2017-04,B DIVISION,C,peak,2771400,1.73,1.2,0.78
2017-04,B DIVISION,D,offpeak,4352825.4,2.04,1.53,0.698
2017-04,B DIVISION,D,peak,3708945.9,2,2.4,0.713
2017-04,B DIVISION,E,offpeak,4478331.2,1.33,1.84,0.752
2017-04,B DIVISION,E,peak,4857802.7,1.34,1.84,0.791
2017-04,B DIVISION,F,offpeak,5694509.6,1.71,1.53,0.715
2017-04,B DIVISION,F,peak,6251489.2,1.35,1.6,0.773
2017-04,B DIVISION,G,offpeak,1639908.4,1.14,1.22,0.829
2017-04,B DIVISION,G,peak,1705958,1.18,1.19,0.818
2017-04,B DIVISION,JZ,offpeak,1964523.3,1.69,1.49,0.738
2017-04,B DIVISION,JZ,peak,1941348,1.49,1.83,0.727
2017-04,B DIVISION,L,offpeak,4699277.9,0.98,0.36,0.913
2017-04,B DIVISION,L,peak,4278667.4,1.18,0.35,0.92
2017-04,B DIVISION,M,offpeak,2796747.9,2,1.17,0.746
2017-04,B DIVISION,M,peak,3024201,2.37,1.41,0.75
2017-04,B DIVISION,N,offpeak,3142706.8,1.41,1.3,0.755
2017-04,B DIVISION,N,peak,3210990.7,1.19,1.56,0.789
2017-04,B DIVISION,Q,offpeak,4090200.4,1.2,0.82,0.813
2017-04,B DIVISION,Q,peak,4186441.7,1.38,0.91,0.815
2017-04,B DIVISION,R,offpeak,5059510.3,1.41,0.39,0.825
2017-04,B DIVISION,R,peak,5073179.3,1.41,0.31,0.844
2017-04,B DIVISION,S Fkln,offpeak,291654,0.34,0.09,0.965
2017-04,B DIVISION,S Fkln,peak,255726,0.37,0.11,0.96
2017-04,B DIVISION,S Rock,offpeak,41468,0.4,-0.03,0.942
2017-04,B DIVISION,S Rock,peak,28108,0.41,-0.03,0.959
2017-04,B DIVISION,W,offpeak,1493340.8,1.3,0.58,0.844
2017-04,B DIVISION,W,peak,2030040.5,0.85,0.62,0.876
2017-03,A DIVISION,1,offpeak,6296988.9,0.84,0.74,0.905
2017-03,A DIVISION,1,peak,7218212.7,1.13,1.08,0.857
2017-03,A DIVISION,2,offpeak,5069542.3,1.18,1.71,0.772
2017-03,A DIVISION,2,peak,5820066.8,1.33,1.9,0.76
2017-03,A DIVISION,3,offpeak,3529478.8,0.75,1.13,0.864
2017-03,A DIVISION,3,peak,4257178.3,0.99,1.48,0.829
2017-03,A DIVISION,4,offpeak,6022099,1.15,1.71,0.787
2017-03,A DIVISION,4,peak,6706263.6,1.17,2.41,0.739
2017-03,A DIVISION,5,offpeak,4227680.4,1.3,2.17,0.742
2017-03,A DIVISION,5,peak,5305688.9,1.49,2.95,0.69
2017-03,A DIVISION,6,offpeak,7641475.2,1.24,0.84,0.849
2017-03,A DIVISION,6,peak,8758246,1.31,1.6,0.809
2017-03,A DIVISION,7,offpeak,4858638,1.65,1.57,0.8
2017-03,A DIVISION,7,peak,5746878.8,1.24,1.7,0.797
2017-03,A DIVISION,S 42nd,offpeak,896612.8,0.44,0.12,0.983
2017-03,A DIVISION,S 42nd,peak,1428663,0.48,0.17,0.995
2017-03,B DIVISION,A,offpeak,5025230,1.37,1.97,0.721
2017-03,B DIVISION,A,peak,6330647.9,1.23,2.08,0.743
2017-03,B DIVISION,B,offpeak,2477598,1.97,1.41,0.766
2017-03,B DIVISION,B,peak,4045929.5,1.69,2.01,0.73
2017-03,B DIVISION,C,offpeak,3203809.7,1.72,0.97,0.76
2017-03,B DIVISION,C,peak,3132575.5,1.81,1.05,0.774
2017-03,B DIVISION,D,offpeak,4145424.5,1.6,1.45,0.729
2017-03,B DIVISION,D,peak,4150224.6,1.35,2.17,0.712
2017-03,B DIVISION,E,offpeak,4242898.8,1.21,1.64,0.768
2017-03,B DIVISION,E,peak,5342233.8,1.1,1.72,0.786
2017-03,B DIVISION,F,offpeak,5420339.1,1.52,1.27,0.749
2017-03,B DIVISION,F,peak,6984014,1.25,1.6,0.764
2017-03,B DIVISION,G,offpeak,1547021.7,1.55,1.24,0.827
2017-03,B DIVISION,G,peak,1923242.2,1.16,1.23,0.819
2017-03,B DIVISION,JZ,offpeak,1794664.4,1.69,1.56,0.732
2017-03,B DIVISION,JZ,peak,2029795.1,1.8,2.01,0.696
2017-03,B DIVISION,L,offpeak,4324918.4,0.87,0.29,0.914
2017-03,B DIVISION,L,peak,4623748.8,1.1,0.38,0.921
2017-03,B DIVISION,M,offpeak,2875380.9,2.23,1.01,0.762
2017-03,B DIVISION,M,peak,3384688.1,1.78,1.39,0.756
2017-03,B DIVISION,N,offpeak,3040891.8,1.47,1.49,0.755
2017-03,B DIVISION,N,peak,3591898.5,1.25,1.59,0.78
2017-03,B DIVISION,Q,offpeak,3969123.8,1.48,1.06,0.789
2017-03,B DIVISION,Q,peak,4707752.2,1.49,1.23,0.798
2017-03,B DIVISION,R,offpeak,4866331.7,1.42,0.44,0.836
2017-03,B DIVISION,R,peak,5785055.8,1.35,0.37,0.853
2017-03,B DIVISION,S Fkln,offpeak,248860.3,0.62,0.09,0.954
2017-03,B DIVISION,S Fkln,peak,263941.9,0.31,0.08,0.967
2017-03,B DIVISION,S Rock,offpeak,43408.2,0.69,0.13,0.923
2017-03,B DIVISION,S Rock,peak,30631.9,0.56,0.14,0.942
2017-03,B DIVISION,W,offpeak,1416563.2,1.37,0.75,0.831
2017-03,B DIVISION,W,peak,2226784.3,0.84,0.71,0.883
2017-02,A DIVISION,1,offpeak,5771540.7,1.25,1.02,0.856
2017-02,A DIVISION,1,peak,6461958.9,1.36,1.12,0.854
2017-02,A DIVISION,2,offpeak,4486450.4,1.4,1.97,0.745
2017-02,A DIVISION,2,peak,5103725.1,1.32,2.07,0.768
2017-02,A DIVISION,3,offpeak,3220104.4,0.9,1.39,0.846
2017-02,A DIVISION,3,peak,3694292.4,1,1.51,0.843
2017-02,A DIVISION,4,offpeak,5181204.7,1.2,1.85,0.777
2017-02,A DIVISION,4,peak,5726064.9,1.12,2.21,0.758
2017-02,A DIVISION,5,offpeak,3686749.4,1.37,2.22,0.737
2017-02,A DIVISION,5,peak,4604525,1.32,2.71,0.716
2017-02,A DIVISION,6,offpeak,6783010.6,1.2,0.9,0.847
2017-02,A DIVISION,6,peak,7697287.9,1.16,1.49,0.826
2017-02,A DIVISION,7,offpeak,4284931.6,1.05,1.41,0.803
2017-02,A DIVISION,7,peak,4989409.8,1.14,1.87,0.776
2017-02,A DIVISION,S 42nd,offpeak,1017633.6,0.39,0.12,0.978
2017-02,A DIVISION,S 42nd,peak,1503578.6,0.38,0.17,0.996
2017-01,A DIVISION,1,offpeak,6660802.7,0.89,0.8,0.906
2017-01,A DIVISION,1,peak,6871638.2,0.99,0.92,0.89
2017-01,A DIVISION,2,offpeak,5004372.2,1.29,1.61,0.779
2017-01,A DIVISION,2,peak,5477496.1,1.39,1.98,0.769
2017-01,A DIVISION,3,offpeak,3667703.6,0.82,1.13,0.866
2017-01,A DIVISION,3,peak,3977919.9,1.08,1.48,0.842
2017-01,A DIVISION,4,offpeak,6138149.4,1.32,2.02,0.768
2017-01,A DIVISION,4,peak,6443275,1.38,2.55,0.723
2017-01,A DIVISION,5,offpeak,4370889.7,1.53,2.24,0.743
2017-01,A DIVISION,5,peak,5188057.4,1.58,3.03,0.691
2017-01,A DIVISION,6,offpeak,8457141.7,1.33,0.88,0.848
2017-01,A DIVISION,6,peak,9044618.3,1.4,1.67,0.795
2017-01,A DIVISION,7,offpeak,4881585.7,1.17,1.35,0.821
2017-01,A DIVISION,7,peak,5538587.2,1.19,1.7,0.812
2017-01,A DIVISION,S 42nd,offpeak,1436597.4,0.45,0.13,0.97
2017-01,A DIVISION,S 42nd,peak,2007887.7,0.39,0.18,0.995
2016-12,A DIVISION,1,offpeak,6493357.4,0.97,0.85,0.888
2016-12,A DIVISION,1,peak,7361286,1.36,1.06,0.864
2016-12,A DIVISION,2,offpeak,4857881.7,1.23,1.76,0.768
2016-12,A DIVISION,2,peak,5681364.5,1.42,1.88,0.776
2016-12,A DIVISION,3,offpeak,3527417.7,0.86,1.12,0.864
2016-12,A DIVISION,3,peak,4210726.9,1.11,1.32,0.863
2016-12,A DIVISION,4,offpeak,5920796.5,1.27,1.92,0.776
2016-12,A DIVISION,4,peak,6673919.2,1.19,2.61,0.723
2016-12,A DIVISION,5,offpeak,4199573.5,1.28,2.22,0.743
2016-12,A DIVISION,5,peak,5325007.1,1.34,2.9,0.693
2016-12,A DIVISION,6,offpeak,8304301.7,1.34,1.06,0.819
2016-12,A DIVISION,6,peak,9585373.5,1.4,1.8,0.774
2016-12,A DIVISION,7,offpeak,4849287.4,0.91,1.27,0.823
2016-12,A DIVISION,7,peak,5797314.6,0.93,1.71,0.808
2016-12,A DIVISION,S 42nd,offpeak,1381093.2,0.5,0.11,0.967
2016-12,A DIVISION,S 42nd,peak,2025310.3,0.38,0.17,0.995
2016-11,A DIVISION,1,offpeak,7144554.5,1.21,1.02,0.864
2016-11,A DIVISION,1,peak,7705043.8,1.48,1.12,0.849
2016-11,A DIVISION,2,offpeak,5191056.2,1.42,1.81,0.765
2016-11,A DIVISION,2,peak,5892530.4,1.2,1.77,0.777
2016-11,A DIVISION,3,offpeak,3837563.1,0.98,1.21,0.853
2016-11,A DIVISION,3,peak,4335012,0.93,1.35,0.849
2016-11,A DIVISION,4,offpeak,6315422,1.22,1.88,0.771
2016-11,A DIVISION,4,peak,6936575.6,1.39,2.69,0.719
2016-11,A DIVISION,5,offpeak,4537922.9,1.27,2.26,0.745
2016-11,A DIVISION,5,peak,5533944.6,1.46,2.84,0.703
2016-11,A DIVISION,6,offpeak,8791732.9,1.35,0.97,0.826
2016-11,A DIVISION,6,peak,9853953.3,1.48,1.69,0.783
2016-11,A DIVISION,7,offpeak,5158283.7,0.81,1.07,0.851
2016-11,A DIVISION,7,peak,6034832.1,0.81,1.42,0.84
2016-11,A DIVISION,S 42nd,offpeak,1572361.3,0.62,0.13,0.958
2016-11,A DIVISION,S 42nd,peak,2100630.7,0.48,0.17,0.989
2016-10,A DIVISION,1,offpeak,6996921.2,0.95,0.92,0.885
2016-10,A DIVISION,1,peak,7438242,1.04,1.14,0.86
2016-10,A DIVISION,2,offpeak,4310348,1.08,1.88,0.761
2016-10,A DIVISION,2,peak,5214544.2,1.08,1.55,0.8
2016-10,A DIVISION,3,offpeak,3955234.1,0.61,1.16,0.866
2016-10,A DIVISION,3,peak,4268205.6,0.74,1.15,0.866
2016-10,A DIVISION,4,offpeak,6674337.4,1.14,1.78,0.786
2016-10,A DIVISION,4,peak,7163822.2,1.46,2.32,0.736
2016-10,A DIVISION,5,offpeak,4554418.8,1.14,2.06,0.746
2016-10,A DIVISION,5,peak,5635621.8,1.24,2.48,0.727
